record_id,openalex_id,doi,title,abstract,label_included
371,https://openalex.org/W2109321286,https://doi.org/10.1016/j.arthro.2013.05.014,Treatment of Large Cystic Medial Osteochondral Lesions of the Talus With Autologous Osteoperiosteal Cylinder Grafts,"To investigate the clinical, radiologic, and second-look arthroscopic outcomes of autologous iliac crest osteoperiosteal cylinder graft transplantation for medial osteochondral lesions of the talus (OLTs) with large subchondral cysts.Between January 2008 and December 2010, 17 consecutive cases of medial OLT with a subchondral cyst larger than 10 mm in diameter received transplantation of autologous osteoperiosteal cylinder graft, which was harvested from the ipsilateral iliac crest. The visual analog scale score for pain during daily activities, American Orthopaedic Foot & Ankle Society hindfoot and ankle scores, and subjective satisfaction survey rating were obtained. Plain radiographs and magnetic resonance imaging of the ankle were obtained before and after surgery. In 13 cases second-look arthroscopy was performed 12 months postoperatively and the cartilage repair was assessed with the criteria of the International Cartilage Repair Society.Sixteen patients were available for follow-up at a mean of 32.6 months (range, 24 to 48 months). The mean visual analog scale score decreased from 5.51 ± 0.83 preoperatively to 0.98 ± 0.98 at the latest follow-up, and the median American Orthopaedic Foot & Ankle Society score improved from 75 preoperatively to 90 at the latest follow-up. Seven patients resumed sporting activities. Overall, 7 patients rated the result as excellent, 8 as good, and 1 as fair. The radiolucent area of the cysts disappeared on the plain radiographs in all cases. The mean Magnetic Resonance Observation of Cartilage Repair Tissue score was 60 ± 9.4 points, whereas subchondral bone edema persisted on the postoperative magnetic resonance images in 16 cases. The mean International Cartilage Repair Society arthroscopic score for cartilage repair at second-look arthroscopy was 9 ± 1.4 points.Autologous iliac crest osteoperiosteal cylinder graft transplantation with supplemental bone grafting is a simple, safe, and effective procedure for treatment of large cystic medial OLT. It can successfully fill the subchondral cyst and repair the cartilage defect.Level IV, therapeutic case series.",0
374,https://openalex.org/W1964798096,https://doi.org/10.1089/ten.tea.2011.0711,Hyaluronic Acid-Binding Scaffold for Articular Cartilage Repair,"Hyaluronic acid (HA) is an extracellular matrix molecule with multiple physical and biological functions found in many tissues, including cartilage. HA has been incorporated in a number of biomaterial and scaffold systems. However, HA in the material may be difficult to control if it is not chemically modified and chemical modification of HA may negatively impact biological function. In this study, we developed a poly(ethylene glycol) hydrogel with noncovalent HA-binding capabilities and evaluated its ability to support cartilage formation in vitro and in an articular defect model. Chondrogenic differentiation of mesenchymal stem cells encapsulated in the HA-interactive scaffolds containing various amounts of exogenous HA was evaluated. The HA-binding hydrogel without exogenous HA produced the best cartilage as determined by biochemical content (glysocaminoglycan and collagen), histology (Safranin O and type II collagen staining), and gene expression analysis for aggrecan, type I collagen, type II collagen, and sox-9. This HA-binding formulation was then translated to an osteochondral defect model in the rat knee. After 6 weeks, histological analysis demonstrated improved cartilage tissue production in defects treated with the HA-interactive hydrogel compared to noninteractive control scaffolds and untreated defects. In addition to the tissue repair in the defect space, the Safranin O staining in cartilage tissue surrounding the defect was greater in treatment groups where the HA-binding scaffold was applied. In sum, incorporation of a noncovalent HA-binding functionality into biomaterials provides an ability to interact with local or exogenous HA, which can then impact tissue remodeling and ultimately new tissue production.",0
375,https://openalex.org/W3127716812,https://doi.org/10.3389/fcell.2020.595932,A Novel Strategy to Enhance Microfracture Treatment With Stromal Cell-Derived Factor-1 in a Rat Model,"Microfracture is one of the most widely used techniques for the repair of articular cartilage. However, microfracture often results in filling of the chondral defect with fibrocartilage, which exhibits poor durability and sub-optimal mechanical properties. Stromal cell-derived factor-1 (SDF-1) is a potent chemoattractant for mesenchymal stem cells (MSCs) and is expressed at high levels in bone marrow adjacent to developing cartilage during endochondral bone formation. Integrating SDF-1 into an implantable collagen scaffold may provide a chondro-conductive and chondro-inductive milieu via chemotaxis of MSCs and promotion of chondrogenic differentiation, facilitating more robust hyaline cartilage formation following microfracture.This work aimed to confirm the chemoattractive properties of SDF-1 in vitro and develop a one-step method for incorporating SDF-1 in vivo to enhance cartilage repair using a rat osteochondral defect model.Bone marrow-derived MSCs (BMSCs) were harvested from the femurs of Sprague-Dawley rats and cultured in low-glucose Dulbecco's modified Eagle's medium containing 10% fetal bovine serum, with the medium changed every 3 days. Passage 1 MSCs were analyzed by flow cytometry with an S3 Cell Sorter (Bio-Rad). In vitro cell migration assays were performed on MSCs by labeling cells with carboxyfluorescein diacetate, succinimidyl ester (CFDA-SE; Bio-Rad). For the microfracture model, a 1.6-mm-diameter osteochondral defect was created in the femoral trochleae of 20 Sprague-Dawley rats bilaterally until bone marrow spillage was seen under saline irrigation. One knee was chosen at random to receive implantation of the scaffold, and the contralateral knee was left unfilled as an empty control. Type I collagen scaffolds (Kensey Nash) were coated with either gelatin only or gelatin and SDF-1 using a dip coating process. The rats received implantation of either a gelatin-only scaffold (N = 10) or gelatin-and-SDF-1 scaffold (N = 10) at the site of the microfracture. Femurs were collected for histological analyses at 4- and 8-week time points post-operatively, and sections were stained with Safranin O/Fast Green. The samples were graded blindly by two observers using the Modified O'Driscoll score, a validated scoring system for chondral repair. A minimum of 10 separate grading scores were made per sample and averaged. Quantitative comparisons of cell migration in vitro were performed with one-way ANOVA. Cartilage repair in vivo was also compared among groups with one-way ANOVA, and the results were presented as mean ± standard deviation, with P-values < 0.05 considered as statistically significant.MSC migration showed a dose-response relationship with SDF-1, with an optimal dosage for chemotaxis between 10 and 100 ng/ml. After scaffold implantation, the SDF-1-treated group demonstrated complete filling of the cartilage defect with mature cartilage tissue, exhibiting strong proteoglycan content, smooth borders, and good incorporation into marginal cartilage. Modified O'Driscoll scores after 8 weeks showed a significant improvement of cartilage repair in the SDF-1 group relative to the empty control group (P < 0.01), with a trend toward improvement when compared with the gelatin-only-scaffold group (P < 0.1). No significant differences in scores were found between the empty defect group and gelatin-only group.In this study, we demonstrated a simple method for improving the quality of cartilage defect repair in a rat model of microfracture. We confirmed the chemotactic properties of SDF-1 on rat MSCs and found an optimized dosage range for chemotaxis between 10 and 100 ng/ml. Furthermore, we demonstrated a strategy to incorporate SDF-1 into gelatin-collagen I scaffolds in vivo at the site of an osteochondral defect. SDF-1-treated defects displayed robust hyaline cartilage resurfacing of the defect with minimal fibrous tissue, in contrast to the empty control group. The results of the in vitro and in vivo studies together suggest that SDF-1-mediated signaling may significantly improve the quality of cartilage regeneration in an osteochondral defect.",0
376,https://openalex.org/W2099909663,https://doi.org/10.1002/jor.21114,Injectable gellan gum hydrogels with autologous cells for the treatment of rabbit articular cartilage defects,"In this work, the ability of gellan gum hydrogels coupled with autologous cells to regenerate rabbit full-thickness articular cartilage defects was tested. Five study groups were defined: (a) gellan gum with encapsulated chondrogenic predifferentiated rabbit adipose stem cells (ASC + GF); (b) gellan gum with encapsulated nonchondrogenic predifferentiated rabbit adipose stem cells (ASC); (c) gellan gum with encapsulated rabbit articular chondrocytes (AC) (standard control); (d) gellan gum alone (control); (e) empty defect (control). Full-thickness articular cartilage defects were created and the gellan gum constructs were injected and left for 8 weeks. The macroscopic aspect of the explants showed a progressive increase of similarity with the lateral native cartilage, stable integration at the defect site, more pronouncedly in the cell-loaded constructs. Tissue scoring showed that ASC + GF exhibited the best results regarding tissue quality progression. Alcian blue retrieved similar results with a better outcome for the cell-loaded constructs. Regarding real-time PCR analyses, ASC + GF had the best progression with an upregulation of collagen type II and aggrecan, and a downregulation of collagen type I. Gellan gum hydrogels combined with autologous cells constitute a promising approach for the treatment of articular cartilage defects, and adipose derived cells may constitute a valid alternative to currently used articular chondrocytes.",0
377,https://openalex.org/W2263013034,https://doi.org/10.3389/fsurg.2016.00003,Chondrogenesis of Human Infrapatellar Fat Pad Stem Cells on Acellular Dermal Matrix,"Acellular dermal matrix (ADM) has been in clinical use for decades in numerous surgical applications. The ability for ADM to promote cellular repopulation, revascularisation and tissue regeneration is well documented. Adipose stem cells have the ability to differentiate into mesenchymal tissue types, including bone and cartilage. The aim of this study was to investigate the potential interaction between ADM and adipose stem cells in vitro using TGFβ3 and BMP6. Human infrapatellar fat pad-derived adipose stem cells (IPFP-ASC) were cultured with ADM derived from rat dermis in chondrogenic (TGFβ3 and BMP6) medium in vitro for 2 and 4 weeks. Histology, qPCR, and immunohistochemistry were performed to assess for markers of chondrogenesis (collagen Type II, SOX9 and proteoglycans). At 4 weeks, cell-scaffold constructs displayed cellular changes consistent with chondrogenesis, with evidence of stratification of cell layers and development of a hyaline-like cartilage layer superficially, which stained positively for collagen Type II and proteoglycans. Significant cell-matrix interaction was seen between the cartilage layer and the ADM itself with seamless integration between each layer. Real time qPCR showed significantly increased COL2A1, SOX9, and ACAN gene expression over 4 weeks when compared to control. COL1A2 gene expression remained unchanged over 4 weeks. We believe that the principles that make ADM versatile and successful for tissue regeneration are applicable to cartilage regeneration. This study demonstrates in vitro the ability for IPFP-ASCs to undergo chondrogenesis, infiltrate, and interact with ADM. These outcomes serve as a platform for in vivo modelling of ADM for cartilage repair.",0
378,https://openalex.org/W2909420103,https://doi.org/10.1007/s00402-019-03117-7,No added value using SPECT/CT to analyze persistent symptoms after anterior cruciate ligament reconstruction,"PurposeTo evaluate the diagnostic and clinical value of SPECT/CT compared to the standard algorithm for patients with persistent symptoms after anterior cruciate ligament reconstructions. The standard algorithm uses clinical information, conventional radiographs, MRI and CT scan, while the trial algorithm uses the same information but SPECT/CT in addition.MethodsIn a diagnostic comparative trial three experienced surgeons evaluated 23 consecutive patients with persistent symptoms after ACL reconstruction using first standard and second the trial algorithm with a time interval. Each rater had to establish a diagnosis and therapeutic decision with each algorithm. On MRI, graft continuity, bone marrow edema, chondral and meniscal lesions, femoral notch osteophytes were evaluated. Bone tracer uptake in SPECT/CT was anatomically analyzed and compared with MRI findings. MRI findings and SPECT/CT tracer uptake were correlated using Spearman's rho test.ResultsAdditional SPECT/CT analysis did not change diagnosis in any case and did not correlate with clinical graft integrity. Treatment decisions remained unchanged as well. Chondral lesions, arthritic changes, meniscal lesions, graft impingement are best visualized in MRI and showed correspondent tracer uptake in SPECT/CT. Tunnel position was well classified with standard CT scan and showed no correlation with SPECT/CT tracer uptake.ConclusionInformation derived by SPECT/CT in addition to the standard algorithm using clinical information, X-rays, MRI, and CT scan did not change the diagnosis or treatment plan. There is currently no justification to implement SPECT/CT for patients with persistent symptoms after anterior cruciate ligament reconstructions.Level of evidenceLevel II: diagnostic comparative study.",0
379,https://openalex.org/W1987371119,https://doi.org/10.1055/s-0030-1247779,Donor-Site Giant Cell Reaction Following Backfill with Synthetic Bone Material During Osteochondral Plug Transfer,"Osteochondral defects are common in younger, active patients. Multiple strategies have been used to treat these lesions, including microfracture and osteochondral plug transfer. We describe a patient experiencing chronic knee pain and a full-thickness cartilage defect on the lateral femoral condyle. After failing conservative management and microfracture surgery, the patient underwent osteochondral autograft plug transfer, with backfilling of the donor sites using synthetic bone graft substitute. Initial recovery was uncomplicated until the patient experienced pain following a twist of the knee. Magnetic resonance imaging for the subsequent knee injury revealed poor healing at the donor sites. The donor sites were debrided, and specimens revealed a foreign body giant cell reaction. Donor-site morbidity is of primary concern during osteochondral plug transfer; however, insufficient data exist to support the use of synthetic bone graft material. Our results indicate that off-label use of synthetic bone graft substitute during a primary procedure requires further investigation.",0
383,https://openalex.org/W2040299454,https://doi.org/10.1016/j.arthro.2009.01.023,Delayed Incorporation of a TruFit Plug: Perseverance Is Recommended,"TruFit plugs (Smith & Nephew, Andover, MA) are synthetic polymer scaffolds that are inserted into an articular surface to provide a stable scaffold to encourage the regeneration of a full thickness of articular cartilage to repair chondral defects. Our unit has shown promising early results for the repair of small articular cartilage defects within the knee. Other series have reported ""failures"" in which patients have complained of persistent symptoms and joint effusion at 6 months after plug insertion and arthroplasty has been undertaken. We report a case of delayed incorporation of an articular cartilage defect of the lateral femoral condyle treated with 3 TruFit plugs. The patient eventually reported symptom alleviation and resumption of functional activity after 24 months of continued rehabilitation. We recommend that patients with continued symptoms persevere with rehabilitation and allow the regenerating articular cartilage time to mature fully before considering undertaking irreversible arthroplasty procedures.",0
384,https://openalex.org/W2077806113,https://doi.org/10.1007/s00402-006-0204-8,Repair of articular cartilage lesions in aged chickens by allogeneic transplantation of fresh embryonic epiphyses,"Introduction The potential of fresh whole chick epiphyses of embryonic origin to serve as implant material for cartilage defects of aged chicken was tested. Materials and methods Fresh epiphyses of 11-day-old embryos were collected from 24 animals and transplanted into defects created in the weight-bearing areas of tibiotarsal joint cartilage of 2-year-old chicks. Upon sacrifice, samples were examined macroscopically and microsections were prepared for histology. Results Macroscopically, control defects remained empty at all the time intervals. Defects of the experimental group were, on the other hand, filled with cartilaginous tissue as early as 2 weeks posttransplantation, although individual epiphyses could still be noted in the implant tissue. At 4 weeks and later, defects were filled with cartilaginous material indistinguishable from hyaline cartilage. Histologically, all grafts remained within the defect's pits, showing mitotic and metabolic activity typical to proliferating hyaline cartilage. The engrafted epiphyses showed a partial incorporation and integration with the surrounding host tissues already at 2 weeks. At 4 weeks and later, the integration was complete. Conclusion It is concluded that a chick embryonic epiphyseal cartilage is suitable as a graft source for articular cartilage transplantation. The embryonic epiphyses provide immediate inherent stability to the graft and supply a good mix of mesenchymal progenitor cells responsible for the high rate of cell proliferation and adhesion to the differentiated committed chondrocytes of the host that create the typical favorable chondrogenic milieu. Based on the present findings, it is postulated that human embryonic epiphyses may, in the future, represent an alternative source to the commonly used techniques of hyaline cartilage repair.",0
385,https://openalex.org/W2076314352,https://doi.org/10.1089/ten.2006.12.1151,Review of Injectable Cartilage Engineering Using Fibrin Gel in Mice and Swine Models,"More than a decade of work has been devoted to engineering cartilage for articular surface repair. This review covers the use of fibrin gel polymer as an injectable scaffold for generating new cartilage matrix from isolated articular chondrocytes beginning with studies in mice and culminating in an applied study in swine joints. These studies began with developing a formulation of fibrin that was injectable and promoted cartilage matrix formation. Subsequent studies addressed the problems of volume loss after the scaffolds were placed in vivo by adding lyophilized cartilage matrix. Additional studies focused on the ability of isolated chondrocytes to heal and repair cartilage in a model that could be biomechanically tested. In conclusion, this series of studies demonstrated that fibrin gel is a suitable polymer gel for generating new cartilage matrix from articular chondrocytes. The new matrix is capable of forming mechanical bonds between cartilage disks and can lead to healing and integration. Armed with these results, implantation of fibrin-cell constructs into defects in swine knees showed new cartilage formation and filling of the defects. Continuing work in these models with fibrin and other polymerizable hydrogels could result in a suitable cell-based therapy for articular cartilage lesions.",0
395,https://openalex.org/W2136729993,https://doi.org/10.1097/00006416-200509000-00012,Treatment Options for Articular Cartilage Defects of the Knee,"The treatment of symptomatic articular cartilage defects of the knee has evolved tremendously in the past decade. Previously, there were limited treatment options available to patients who suffered from either partial-thickness or full-thickness cartilage lesions. Because articular cartilage has a limited capacity for healing, patients were often treated symptomatically until they became candidates for osteotomy or total joint replacement. Recently, both reparative and restorative procedures have been developed to address this significant source of morbidity in young active patients. Microfracture is a reparative technique that induces a healing response to occur in an area of articular cartilage damage. Osteochondral autografts and allografts in addition to autologous chondrocyte implantation are restorative techniques aimed at recreating a more normal articular surface. Both types of procedures have been developed to alleviate the symptoms associated with focal chondral defects, as well as limit their potential to progress to a diffuse degenerative arthritis. Treatment can vary depending on both cartilage defect and patient factors. This article summarizes the various treatment options that have recently become available.",0
396,https://openalex.org/W2978457303,https://doi.org/10.1088/1748-605x/ab49e2,Osteochondral tissue regenerated via a strategy by stacking pre-differentiated BMSC sheet on fibrous mesh in a gradient,"The reconstruction of osteochondral tissue remains a challenging task in clinical therapy because of its heterogeneous structure. The best way to face the challenge is to develop a biomimetic construct to mimic the multilayered gradient from cartilage, to calcified cartilage and subchondral bone. In this study, bone marrow mesenchymal stromal cells (BMSCs) were cultured on electrospun fibrous meshes and cell sheets were incubated. The fibrous meshes were composed of 50% poly(L-lactide) and 50% gelatin, displaying excellent biocompatibility, cell affinity and degradability. Differentiation of BMSC sheets on fibrous meshes was induced chondrogenically or osteogenically. In particular, the BMSC sheets were able to be efficiently induced differentiating towards calcified cartilage by using a 1:1 (v/v) mixed medium of chondrogenic and osteogenic inductive media. Thus, a gradient 3D construct was built by stacking the differently pre-differentiated cell/mesh complexes layer by layer from top to bottom to mimic the cartilage-to-bone transition. With this gradient construct being implanted in the rabbit knee osteochondral defect, it was confirmed that it could promote the tissue regeneration with intact cartilage layer formation in comparison with the multilayered construct without a gradient. The strategy of using properly pre-differentiated BMSC sheet on fibrous mesh to build the osteochondral interface was thus suggested as being feasible and effective in mimicking its hierarchical complexity, and favored the repairing of injured joint cartilage.",0
397,https://openalex.org/W2565918509,https://doi.org/10.11138/mltj/2016.6.3.361,Cell therapy for cartilage defects of the hip,"Chondral injuries are commonly related to poor clinical outcome, but recent data showed some improvements in function and pain after hip arthroscopy. Cell-based therapies represent an appealing alternative strategy for cartilage regeneration, and interesting results have been recently reported after intra-articular injections of mesenchymal stem cells (MSCs). The results of hip arthroscopy for femoroacetabular impingement (FAI) and intra-articular injections of autologous expanded bone marrow - MSCs (BM-MSCs) are reported in this retrospective study.Twenty patients (29 hips) received hip arthroscopy for FAI and focal cartilage injuries or mild to moderate osteoarthrosis (OA). Three intra-articular injections of 20×106 BM-MSCs were injected from 4 to 6 weeks postoperative. The modified Harris Hip score (mHHS), the WOMAC score, the VAIL score and VAS score were administered to all patients.The mean age of the patients was 51.8 years, and the mean follow-up was 24 months. The median preoperative mHHS, WOMAC and VAIL scores were 64.3, 73 and 56.5 respectively, and they increased to 91, 97 and 83 at final follow up (p<0.05). The VAS score also improved from a median of 6 to 2. Four patients received a THA (13% of the hips) at the median of 9 months post intervention (range 6-36 months). Six patients referred pain after the injection of MSCs, which improved with oral pain killers. No major complications were reported.BM-MSCc injections in combination with hip arthroscopy may improve the quality of life and functional score in patient with FAI and cartilage injuries which are still not candidate to a THA.IV case series.",0
398,https://openalex.org/W1887263623,https://doi.org/10.1186/ar613,,"Autologous chondrocyte implantation is being used increasingly for the treatment of cartilage defects. In spite of this, there has been a paucity of objective, standardised assessment of the outcome and quality of repair tissue formed. We have investigated patients treated with autologous chondrocyte implantation (ACI), some in conjunction with mosaicplasty, and developed objective, semiquantitative scoring schemes to monitor the repair tissue using MRI and histology. Results indicate repair tissue to be on average 2.5 mm thick. It was of varying morphology ranging from predominantly hyaline in 22% of biopsy specimens, mixed in 48%, through to predominantly fibrocartilage, in 30%, apparently improving with increasing time postgraft. Repair tissue was well integrated with the host tissue in all aspects viewed. MRI scans provide a useful assessment of properties of the whole graft area and adjacent tissue and is a noninvasive technique for long-term follow-up. It correlated with histology (P = 0.02) in patients treated with ACI alone.",0
405,https://openalex.org/W2524390884,https://doi.org/10.1177/1947603516670708,Evaluation and Management of Osteochondral Lesions of the Talus,"Osteochondral lesions of the talus are common injuries that affect a wide variety of active patients. The majority of these lesions are associated with ankle sprains and fractures though several nontraumatic etiologies have also been recognized. Patients normally present with a history of prior ankle injury and/or instability. In addition to standard ankle radiographs, magnetic resonance imaging and computed tomography are used to characterize the extent of the lesion and involvement of the subchondral bone. Symptomatic nondisplaced lesions can often be treated conservatively within the pediatric population though this treatment is less successful in adults. Bone marrow stimulation techniques such as microfracture have yielded favorable results for the treatment of small (&lt;15 mm) lesions. Osteochondral autograft can be harvested most commonly from the ipsilateral knee and carries the benefit of repairing defects with native hyaline cartilage. Osteochondral allograft transplant is reserved for large cystic lesions that lack subchondral bone integrity. Cell-based repair techniques such as autologous chondrocyte implantation and matrix-associated chondrocyte implantation have been increasingly used in an attempt to repair the lesion with hyaline cartilage though these techniques require adequate subchondral bone. Biological agents such as platelet-rich plasma and bone marrow aspirate have been more recently studied as an adjunct to operative treatment but their use remains theoretical. The present article reviews the current concepts in the evaluation and management of osteochondral lesions of the talus, with a focus on the available surgical treatment options.",0
408,https://openalex.org/W2279353265,https://doi.org/10.1016/j.biomaterials.2016.02.022,PLGA-based microcarriers induce mesenchymal stem cell chondrogenesis and stimulate cartilage repair in osteoarthritis,"In the present study, we aimed at evaluating the ability of novel PLGA-P188-PLGA-based microspheres to induce the differentiation of mesenchymal stem/stromal cells (MSC) into chondrocytes. To this aim, we tested microspheres releasing TGFβ3 (PAM-T) in vitro and in situ, in a pathological osteoarthritic (OA) environment. We first evaluated the chondrogenic differentiation of human MSCs seeded onto PAM-T in vitro and confirmed the up-regulation of chondrogenic markers while the secretome of the cells was not changed by the 3D environment. We then injected human MSC seeded onto PAM-T in the knee joints of mice with collagenase-induced OA. After 6 weeks, histological analysis revealed that formation of a cartilage-like tissue occurred at the vicinity of PAM-T that was not observed when MSCs were seeded onto PAM. We also noticed that the endogenous articular cartilage was less degraded. The extent of cartilage protection was further analysed by confocal laser microscopy. When MSCs seeded onto PAM-T were injected early after OA induction, protection of cartilage against degradation was evidenced and this effect was associated to a higher survival of MSCs in presence of TGFβ3. This study points to the interest of using MSCs seeded onto PAM for cartilage repair and stimulation of endogenous cartilage regeneration.",0
410,https://openalex.org/W3049758648,https://doi.org/10.5435/jaaos-d-20-00266,Cartilage Injury in the Knee: Assessment and Treatment Options,"Cartilage injuries in the knee are common and can occur in isolation or in combination with limb malalignment, meniscus, ligament, and bone deficiencies. Each of these problems must be addressed to achieve a successful outcome for any cartilage restoration procedure. If nonsurgical management fails, surgical treatment is largely based on the size and location of the cartilage defect. Preservation of the patient's native cartilage is preferred if an osteochondral fragment can be salvaged. Chondroplasty and osteochondral autograft transfer are typically used to treat small (<2 cm) cartilage defects. Microfracture has not been shown to be superior to chondroplasty alone and has potential adverse effects, including cyst and intralesional osteophyte formation. Osteochondral allograft transfer and matrix-induced autologous chondrocyte implantation are often used for larger cartilage defects. Particulated juvenile allograft cartilage is another treatment option for cartilage lesions that has good to excellent short-term results but long-term outcomes are lacking.",0
414,https://openalex.org/W2408000122,,Penehyclidine hydrochloride postconditioning ameliorates cerebral ischemia-reperfusion injury: critical role of mitochondrial ATP sensitive potassium channel.,"Cerebral ischemia/reperfusion (CI/R) leads to disability and death worldwide. However, limited approaches have been made in developing therapies to decrease the detrimental effects of CI/R. In the present study, we evaluated the effects of penehyclidine hydrochloride (PHC) postconditioning on CI/R injury and elucidated the underlying mechanisms. In CI/R rats, we showed that PHC postconditioning could effectively inhibit I/R-induced brain infarction and edema, and deficit of neurological function. In addition, PHC postconditioning significantly inhibited I/R-induced increase of proinflammatory cytokines and TUNEL-positive cell numbers. Moreover, the opening of mitochondrial permeability transition pore (mPTP) and oxidative stress resulting from I/R were suppressed notably by PHC postconditioning, as evidenced by increased absorbance at 540 nm in Ca2+-induced mitochondrial swelling test and increased SOD activity and decreased ROS and MDA level. 5-hydroxydecanoate (5-HD), a specific inhibitor of MitoKATP, was used to evaluate the role of MitoKATP in the neuroprotective effect of PHC postconditioning. The results showed that 5-HD could markedly suppress PHC postconditioning-caused inhibition of brain infarction and edema, deficit of neurological function, inflammation, apoptosis, opening of mPTP and oxidative stress induced by CI/R. The results demonstrated that PHC postconditioning could protect against I/R injury in brain through the inhibition of oxidative stress, mPTP opening, apoptosis and inflammation. Activation of MitoKATP was critical for PHC postconditioning-exhibited neuro-protective effects against I/R injury. These findings may provide a novel foundation for therapeutic strategies targeting cerebral protection against I/R damage.",0
416,https://openalex.org/W2067048458,https://doi.org/10.1002/jor.1100170404,Enhanced repair of extensive articular defects by insulin-like growth factor-I-laden fibrin composites,"Stem cells indigenous to the cancellous spaces of the bone bed in an acute injury provide an important source of pluripotent cells for cartilage repair. Insulin-like growth factor-I facilitates chondrogenesis of bone marrow-derived stem cells in long-term culture and may enhance chondrogenesis in healing cartilage lesions in vivo. This study examined the impact of insulin-like growth factor-I, gradually released from fibrin clots polymerized in situ, on the recruitable stem-cell pool in a full-thickness critical cartilage defect model. Twelve full-thickness 15-mm cartilage lesions in the femoropatellar articulations of six young mature horses were repaired by an injection of autogenous fibrin containing 25 microg of human recombinant insulin-like growth factor-I or, in control joints, fibrin without the growth factor. All horses were killed at 6 months, and cartilage repair tissue and surrounding cartilage were assessed by histology, histochemistry, types I and II collagen immunohistochemistry, types I and II collagen in situ hybridization, and matrix biochemical determinations. White tissue filled grafted and control lesions, with the growth factor-treated defects being more completely filled and securely attached to the subchondral bone. A moderately improved chondrocyte population, more columnar cellular organization, and better attachment to the underlying bone were evident on histological evaluation of growth factor-treated defects. Type-II procollagen mRNA was abundantly present in the deeper half of the treated sections compared with moderate message expression in control tissues. Immunolocalization of type-II collagen showed a preponderance of the collagen in growth factor-treated lesions, confirming translation of type-II message to protein. Composite histologic healing scores for treated defects were significantly improved over those for control defects. DNA content in the cartilage defects was similar in treated and control joints. Matrix proteoglycan content was similar in treated and control defects and lower in the defects than in the intact surrounding and remote cartilage of the treated and control joints. The proportion of type-II collagen significantly increased in growth factor-treated tissues. Fibrin polymers laden with insulin-like growth factor-I improved the histologic appearance and the proportion of type-II collagen in healing, full-thickness cartilage lesions. However, none of the biochemical or morphologic features were consistent with those of normal articular cartilage.",0
417,https://openalex.org/W1965618966,https://doi.org/10.1007/s10616-015-9842-4,"Cartilage resurfacing potential of PLGA scaffolds loaded with autologous cells from cartilage, fat, and bone marrow in an ovine model of osteochondral focal defect","Current developments in tissue engineering strategies for articular cartilage regeneration focus on the design of supportive three-dimensional scaffolds and their use in combination with cells from different sources. The challenge of translating initial successes in small laboratory animals into the clinics involves pilot studies in large animal models, where safety and efficacy should be investigated during prolonged follow-up periods. Here we present, in a single study, the long-term (up to 1 year) effect of biocompatible porous scaffolds non-seeded and seeded with fresh ex vivo expanded autologous progenitor cells that were derived from three different cell sources [cartilage, fat and bone marrow (BM)] in order to evaluate their advantages as cartilage resurfacing agents. An ovine model of critical size osteochondral focal defect was used and the test items were implanted arthroscopically into the knees. Evidence of regeneration of hyaline quality tissue was observed at 6 and 12 months post-treatment with variable success depending on the cell source. Cartilage and BM-derived mesenchymal stromal cells (MSC), but not those derived from fat, resulted in the best quality of new cartilage, as judged qualitatively by magnetic resonance imaging and macroscopic assessment, and by histological quantitative scores. Given the limitations in sourcing cartilage tissue and the risk of donor site morbidity, BM emerges as a preferential source of MSC for novel cartilage resurfacing therapies of osteochondral defects using copolymeric poly-D,L-lactide-co-glycolide scaffolds.",0
419,https://openalex.org/W4221052536,https://doi.org/10.1007/s00264-022-05380-7,Results of the osteochondral autologous transplantation for treatment of osteochondral lesions of the talus with harvesting from the ipsilateral talar articular facets,"Purpose There are few studies on the clinical outcomes of osteochondral autologous transplantation (OAT) harvesting from local talar non-weight-bearing articular facets for the treatment of osteochondral lesions of the talus (OLTs). The purpose of this study was to review the short- to midterm outcomes of our patients who were treated with OAT harvesting from ipsilateral talar articular facets for OLTs. Methods Between December 2010 and November 2018, 24 patients were enrolled in this study. There were 16 males and eight females with an average age of 39.1 years and a follow-up period of 50.9 months. The clinical results were evaluated according to the American Orthopedic Foot & Ankle Society (AOFAS) ankle-hindfoot score and the visual analogue scale (VAS) score. Pre-operative plain radiographs and magnetic resonance imaging (MRI) scans, post-operative radiographs, and X-ray and computed tomography (CT) scans at the last follow-up were observed. Results There was a significant improvement in the AOFAS score from 61.3 +/- 19.0 pre-operatively to 84.9 +/- 9.2 post-operatively (P \textbackslashtextless 0.001). The VAS score improved from 6.1 +/- 2.3 to 2.0 +/- 1.4 at the last follow-up (P \textbackslashtextless 0.001). Twenty-one patients (87.5%) were satisfied with their clinical results. By the last follow-up CT scan, there was bone cyst formation at the donor sites in three patients, at the recipient sites in five patients and at both sites in five patients. Two patients (8.3%) underwent re-operation with arthroscopic debridement because of medial gutter hypertrophic soft tissue impingement. Conclusion OAT harvesting from the ipsilateral talar articular facet showed satisfactory results. The mean post-operative VAS score and AOFAS ankle-hindfoot score improved significantly. Post-operative impingement around the osteotomy site was the main complication and reason for re-operation after the index procedure. In addition, bone cysts at the recipient and/or donor site(s) were found with a large percentage under CT. Therefore, longer follow-up is necessary to determine the long-term clinical results for this technique.",0
